Localisation	Id. source	Segment source	Segment cible	Id. cible
1.1.3	v2sl5FU	njn guardar <b> syn la gera de dios conviene de cada vn omne </b> e mayormente prinçipe o Rey	absque diuina gratia obseruari non possunt , <b> decet quemlibet hominem , </b> et maxime regiam maiestatem	yuRP8k1
1.1.9	oxd7DIZ	e muestre algua bondat de fuera <b> por la qual cosa commo al Rey conuenga ser todo diuinal e semeiante a dios </b> si non es cosa conuenible	quod exterius bona praetendat . <b> Quare cum Regem deceat </b> esse totum diuinum ,	j18mKXK
1.2.10	rJ8JB6k	assi conmosi quisiere auer mas de aquellos bienes <b> de quanto le conuiene auer </b> por esta razon viene danno alos otros çibdadanos	ut quod velit habere plus de iis , <b> quam eum deceat : </b> ex hoc infertur nocumentum aliis ciuibus :	xrTiQGf
1.2.18	fuHe4mY	que menos dan de quanto les conuiene ᷤ dar <b> Et menos fazen de quanto les conuiene de fazer . </b> Et desto puede bien paresçer	Semper ergo cogitare debent , <b> quod minora faciunt , | quam deceat . </b> Ex hoc autem apparere potest	mx6Sb5G, nrdr8tB
1.2.18	xGRKpuc	que si espendiere <b> do non le conuiene espender </b> Mas los Reyes e los prinçipes de suranse	ubi oportet , <b> quam si expendat | ubi non oportet . </b> Deuiant autem a liberalitate Reges ,	dKm0FUJ, hWkzqc3
1.3.6	oimWZTO	por ende en este primero libro <b> conuiene de tractar delas costunbres de lons Reyes </b> uniuersalmente	ut dicitur 1 Physicorum , <b> deo in hoc primo de moribus Regum oportet </b> pertransire uniuersaliter typo :	ug9oiO3
1.3.7	oKouBM5	Ca nos podemos natanlmente querer mal a todos los ladrones . <b> pero non conuiene de temer quetsteza se aconpanne a esta mal querençia . </b> ¶ La septima diferençia es	uniuersaliter omnes fures : <b> non tamen oportet , | quod tristitia committetur huiusmodi odium . </b> Septima differentia est :	nL6p9v1, eCSjDL8
1.4.5	mYCboA6	Onde el philosofo dize en el quarto libro de la rectorica <b> que conuiene de ser los nobles magranimos </b> e de grandes coraçones e magnificos	Unde Philos’ 4 Eth’ ait , <b> quod magnanimos et magnificos decet </b> esse nobiles et gloriosos .	mJb1FOb
2.1.4	y3LjE5x	todas las cosas neçessarias ala uida <b> conuiene de dar comunidat ala çibdat </b> sobre la comunidat deluarrio .	omnia necessaria ad vitam , <b> praeter communitatem vici | oportuit </b> dare communitatem ciuitatis .	aX0VO3u, cflSPyj
2.2.7	wizULj1	e en las sçiençias liberales <b> quanto mas les conuiene de ser mas entendudos </b> e mas sabios que los otros	insudare literalibus disciplinis , <b> quanto decet eos intelligentiores et prudentiores esse , </b> ut possint naturaliter dominari .	xi9fpDM
2.2.21	dtrekGD	ostrado que non conuiene alas moças de andar uagarosas a quande e allende <b> nin les conuiene de beuir ociosas </b> finca que agora lo terçero mostremos	quod non decet puellas esse vagabundas , <b> nec decet eas viuere otiose : </b> restat ut nunc tertio ostendamus ,	muclT18
2.3.16	fdYIozL	en el gouernamiento delas casas de los Reyes <b> En las quales por la grandeza de los offiçios conuiene de </b> acomne dar vn ofiçio a muchos seruientes	in gubernatione domorum regalium , <b> ubi propter magnitudinem officiorum oportet </b> idem ministerium committi ministris multis ,	eWr4TRB
2.3.20	scNVTrI	Mas podemos mostrar por dos razones <b> que non conuiene de fablar mucho en las mesas de los Reyes </b> nin de los prinçipes	Possumus autem duplici via ostendere , <b> quod non decet | in mensis Regum et Principum </b> et uniuersaliter omnium nobilium	xtC2hoD, k5Jec24
3.1.8	nBzNrjp	assi commo de andar e de tanner e de oyr e deuer . <b> por ende conuiene de dar . </b> y departidos mienbros	ut ambulatione , tactu , visione , <b> et auditus ideo oportet </b> ibi dare diuersa membra exercentia diuersos actus :	fuylquw
3.1.12	xNm9Zst	Et por ende por que los lidiadores non se enflaquezcan en las batallas <b> conuiene de echar dela batalla </b> e dela fazienda alos de flaco	ne igitur reddantur bellantes pusillanimes , <b> quos constat esse timidos oportet </b> ab exercitu expelli .	sxq4BZH
